final_text,rating,label,aspect
"['harga', 'murah', 'rasa', 'mantap', 'sekali', 'dan', 'olah', 'bahan', 'makan', 'bagus', 'sekali', 'kemarin', 'pesan', 'bungkus', 'sudah', 'makan', 'truss', 'tidur', 'nya', 'makan', 'di', 'besok', 'sore', 'karena', 'lupa', 'masih', 'bagus', 'dan', 'tidak', 'basi', 'sama', 'sekali', 'apalagi', 'nasi', 'pas', 'tidak', 'terlalu', 'basah', 'jadi', 'tahan', 'malam', 'hanya', 'kurang', 'kadang', 'di', 'nasi', 'ada', 'butir', 'pasir', 'jadi', 'pas', 'makan', 'rasa', 'seperti', 'tidak', 'enak', 'saja', 'hanya', 'perhati', 'pasir', 'batu', 'kecil', 'di', 'beras', 'saja']",5,positif,kebersihan
"['terlalu', 'pedas', 'kakak', 'sop', 'kan', 'anak', 'kecil', 'juga', 'doyaaan', 'beudddd', 'sayang', 'terlalu', 'pedesss']",4,positif,rasa
"['rasa', 'sudah', 'mantap', 'tapi', 'harga', 'sangat', 'tinggi', 'di', 'gojek', 'jadi']",2,negatif,rasa
"['alhamdulilah', 'enak']",4,positif,rasa
"['pizza', 'porsi', 'di', 'kasih', 'saus', 'sambal', 'hanya', 'sachet']",1,negatif,porsi
"['saya', 'pesan', 'porsi', 'yang', 'porsi', 'sambal', 'krecek', 'pisah', 'tapi', 'krecek', 'malah', 'tidak', 'kasih', 'dan', 'tidak', 'bawa', 'saya', 'pesan', 'pisah', 'bukan', 'tidak', 'pakai', 'sambalgoreng']",2,negatif,porsi
"['porsi', 'bolen', 'kacang', 'ijonya', 'seperti', 'bolen', 'kacang', 'dong', 'tidak', 'apa', 'deh', 'harga', 'segitu', 'pasti', 'lebih', 'worthed', 'bolennya', 'enak', 'tapi', 'sering', 'kosong', 'moga', 'lebih', 'dibanyakin', 'stok', 'depan']",5,positif,porsi
"['nasi', 'terlalu', 'kering', 'kurang', 'punel', 'lebih', 'baik', 'lagi', 'misal', 'cumi', 'asin', 'kasih', 'level', 'pedas']",3,negatif,porsi
"['porsi', 'dan', 'rasa', 'mantap']",5,positif,rasa
"['sesuai', 'ekpektasi', 'enak', 'tenan']",5,positif,rasa
"['enak', 'tapi', 'mie', 'dokdoknya', 'rada', 'amis']",5,positif,rasa
"['terima', 'kasih', 'kakak', 'ayam', 'bikin', 'rajwa', 'selalu', 'bilang', 'enak']",5,positif,rasa
"['ennaaakkk', 'kurang', 'asin', 'dikit', 'tadi', 'akhir', 'tambah', 'garem', 'sendiri', 'terimakasih', 'ya']",5,positif,rasa
"['enak', 'tapi', 'seperti', 'ada', 'serpih', 'garam', 'yang', 'asa', 'begitu', 'hehe']",5,positif,rasa
"['rasa', 'nya', 'masih', 'jawa', 'sekali', 'maniss']",2,negatif,rasa
"['rasa', 'hambar', 'bumbu', 'kurang', 'mantap']",3,negatif,porsi
"['sambal', 'dan', 'bumbu', 'kurang', 'banyak']",5,positif,rasa
"['selalu', 'enak', 'porsi', 'banyak', 'cuma', 'kemas', 'sudah', 'beda', 'tidak', 'seperti', 'dulu']",5,positif,porsi
"['nah', 'ini', 'porsi', 'kkurang', 'sampai', 'enak', 'biar', 'banyak', 'jadi', 'kqyk', 'dikit']",4,positif,porsi
"['langgan', 'makan', 'beli', 'gofood', 'sini', 'rasa', 'juga', 'pas', 'harga', 'juga', 'pas', 'hanya', 'kadang', 'kalau', 'ayam', 'nya', 'tidak', 'ready', 'kesal', 'juga', 'jual', 'sampai', 'telpon', 'ke', 'aku', 'waktu', 'itu', 'minta', 'tunggu', 'padahal', 'kalau', 'tidak', 'ready', 'harus', 'jangan', 'di', 'daring', 'kan', 'dulu', 'moga', 'tidak', 'ulang', 'lagi', 'ya']",5,positif,rasa
"['french', 'fries', 'nya', 'kurang', 'bosan']",4,positif,porsi
"['kikil', 'agak', 'bau', 'seperti', 'kikil', 'tidak', 'segar', 'bumbu', 'kikil', 'juga', 'beda', 'lebih', 'tajam', 'mungkin', 'memang', 'buat', 'hilang', 'bau', 'kikil', 'nya', 'just', 'info', 'saja', 'aku', 'langgan', 'duta', 'mang', 'dari', 'tahun', 'an', 'baru', 'ini', 'dapat', 'kikil', 'tidak', 'enak']",2,negatif,rasa
"['nasi', 'banyak', 'pol', 'ayam', 'juga', 'empuk', 'tapi', 'kurang', 'di', 'es', 'teh', 'mungkin', 'banyak', 'es', 'nya', 'jadi', 'rasa', 'hambar', 'tapi', 'lebih', 'enak', 'pol']",4,positif,rasa
"['enak', 'tapi', 'ayam', 'kecil', 'jadi', 'gapuas', 'makan', 'skajsj']",3,negatif,porsi
"['porsi', 'kurang']",4,positif,porsi
"['kok', 'beda', 'rasa', 'sama', 'cabang', 'lain']",3,negatif,rasa
"['rasa', 'terlalu', 'asin']",3,negatif,rasa
"['enak', 'mantap', 'suka', 'sambal', 'juga', 'sayur', 'segar', 'tahan']",5,positif,rasa
"['tidak', 'pernah', 'kecewa', 'beli', 'makan', 'sini', 'enak', 'sekali']",5,positif,rasa
"['benar', 'benar', 'bikin', 'kenyang', 'dan', 'enak']",5,positif,rasa
"['kari', 'asin', 'porsi', 'katsunya', 'juga', 'kecil', 'sekali']",2,negatif,rasa
"['enak', 'pedesss', 'mantulll', 'cirengnya', 'juga', 'enak', 'tapi', 'saosnya', 'kurang']",5,positif,porsi
"['rasany', 'mantap', 'daripada', 'bikin', 'sendiri']",5,positif,rasa
"['kenapa', 'sih', 'minta', 'tidak', 'pedas', 'selalu', 'kasih', 'pedas']",3,negatif,rasa
"['maaf', 'kakak', 'fyi', 'nasi', 'pesan', 'aku', 'matengnya', 'kurang', 'rata', 'jadi', 'masih', 'ngeletis', 'harap', 'bisa', 'baik', 'untuk', 'pesan', 'lanjut', 'ya', 'terimakasih']",5,positif,porsi
"['porsi', 'parah', 'seperti', 'main', 'sendok', 'tidak', 'ada', 'mau', 'makan', 'kuah', 'rawon', 'pakai', 'tangan']",1,negatif,porsi
"['mantap', 'kurang', 'alat', 'makan', 'enggak', 'ada']",5,positif,porsi
"['terimakasih', 'banyak', 'ya', 'kakak', 'joni']",5,positif,porsi
"['sudah', 'enak', 'hanya', 'sedikit', 'terlalu', 'manis', 'terima', 'kasih']",5,positif,rasa
"['bakso', 'asin', 'sekali', 'dan', 'terlalu', 'banyak', 'lemak', 'di', 'kuah']",3,negatif,porsi
"['enak', 'sekali', 'rendang']",5,positif,rasa
"['ayam', 'nya', 'kecil', 'tidak', 'sesuai', 'dengan', 'harga']",2,negatif,porsi
"['minta', 'tolong', 'di', 'kasih', 'tisu', 'makan', 'enak']",4,positif,rasa
"['bubur', 'ayam', 'enak', 'bubur', 'ketan', 'hitam', 'enakkk', 'manis', 'pas', 'tidak', 'bikin', 'bosan', 'kemas', 'bersih', 'porsi', 'banyak', 'layan', 'cepat', 'recommended']",5,positif,porsi
"['enak', 'puolllll', 'tidak', 'ada', 'lawan', 'pokok', 'deh']",5,positif,rasa
"['rasa', 'kurang', 'enak', 'seafood', 'nya', 'pelitttt', 'rasa', 'seperti', 'bukan', 'benar', 'nasi', 'goreng', 'seafood', 'seperti', 'masakan', 'jawa', 'gitu', 'tidak', 'chinese', 'food', 'porsi', 'bilang', 'nya', 'jumbo', 'tapi', 'kenyataanya', 'tidak', 'jumbo', 'kie']",2,negatif,porsi
"['rasa', 'ayam', 'beda', 'dan', 'mantap', 'betul', 'sharing', 'dengan', 'teman', 'banyak']",5,positif,porsi
"['burger', 'favorit', 'selalu', 'beli', 'tiap', 'pulang', 'ke', 'jogja', 'meski', 'makan', 'besok', 'masih', 'enak', 'tidak', 'basi', 'asal', 'tidak', 'isi', 'tomat', 'dan', 'timun']",5,positif,rasa
"['enak', 'tahan', 'ya']",4,positif,rasa
"['keju', 'kurang', 'rata', 'tapi', 'cara', 'seluruh', 'sudah', 'bagus', 'lah']",4,positif,porsi
"['mantap', 'kota', 'lain', 'ada', 'tidak', 'ya']",5,positif,rasa
"['enak', 'murah', 'lauk', 'banyak']",5,positif,rasa
"['pesan', 'pedas', 'sedikit', 'tapi', 'rasa', 'pedas', 'sekali']",2,negatif,porsi
"['mienya', 'asin', 'kalau', 'turut', 'aku', 'kemas', 'di', 'aku', 'di', 'bagi', 'sterofoamnya', 'retak', 'dikit', 'di', 'bagi', 'buka', 'depan', 'tapi', 'tidak', 'apa', 'lebih', 'okk']",4,positif,rasa
"['kurang', 'gurih', 'dikit', 'sih', 'porsi', 'bikin', 'kenyang']",3,negatif,rasa
"['masakan', 'enak', 'porsi', 'pas', 'nasgor', 'yang', 'pedas', 'lebih', 'nikmat']",5,positif,rasa
"['saji', 'kurang', 'cepat']",3,negatif,porsi
"['toping', 'nya', 'kurang']",3,negatif,porsi
"['porsi', 'nya', 'dikit', 'sekali', 'lebih', 'enak', 'yang', 'di', 'hartono', 'mall']",3,negatif,rasa
"['rasa', 'pedas', 'tidak', 'dapat', 'sambal', 'tidak', 'asa']",1,negatif,rasa
"['sudah', 'langgan', 'masyarakat', 'allah', 'jual', 'sangat', 'resposinfe', 'makan', 'juga', 'kualitas', 'beli', 'dari', 'pagi', 'sampai', 'tengah', 'malam', 'tidak', 'basi', 'sama', 'sekali', 'tiap', 'minta', 'selalu', 'beri', 'mantap', 'tahan', 'terima', 'kasih']",5,positif,kebersihan
"['porsi', 'sayur', 'banyak', 'bgtttttt']",4,positif,porsi
"['pas', 'porsi', 'rasa', 'mantap', 'hrganya', 'sesuai']",5,positif,rasa
"['enak', 'sekali', 'wajib', 'order']",5,positif,rasa
"['baru', 'pertama', 'coba', 'grilled', 'soy', 'agak', 'aneh', 'rasa', 'tapi', 'untung', 'ada', 'sup', 'sama', 'floatnya']",3,negatif,rasa
"['sop', 'campur', 'nya', 'enak', 'sekali']",5,positif,rasa
"['agak', 'manis']",4,positif,rasa
"['sippp', 'mantap', 'murah', 'dan', 'enak']",5,positif,rasa
"['tumben', 'asa', 'nasi', 'sedikit', 'tidak', 'banyak', 'seperti', 'biasa']",4,positif,porsi
"['terimakasih', 'banyak', 'kakak', 'kakak', 'tambah', 'es', 'batu', 'hehe']",5,positif,porsi
"['pesan', 'rempah', 'di', 'tambah', 'malah', 'di', 'kasih', 'sedikit']",1,negatif,porsi
"['nasi', 'kurang', 'banyak', 'hehe']",4,positif,porsi
"['pesan', 'nasi', 'rames', 'siang', 'kok', 'sayur', 'sudah', 'basi', 'bau', 'pesan', 'lagi', 'lain', 'hari', 'sudah', 'mau', 'habis', 'baru', 'lihat', 'di', 'sambel', 'sayur', 'ada', 'belatung', 'dan', 'masih', 'hidup', 'langsung', 'serah', 'padahal', 'benar', 'makan', 'enak']",1,negatif,kebersihan
"['selalu', 'enak', 'hanya', 'resto', 'sering', 'keluar', 'of', 'stock', 'dan', 'buka', 'tutup', 'tidak', 'tentu']",5,positif,rasa
"['maaf', 'tapi', 'ada', 'rasa', 'pahit', 'di', 'lotek']",2,negatif,rasa
"['rasa', 'mangga', 'kurang']",3,negatif,porsi
"['pesan', 'tidak', 'pedas', 'sama', 'sekali', 'jelas', 'level', 'kas', 'pedas', 'tomat', 'busuk']",1,negatif,rasa
"['joss', 'mantull', 'rasa', 'sambal']",5,positif,rasa
"['malam', 'malam', 'laper', 'ingin', 'seblak', 'eh', 'di', 'pergi', 'food', 'temu', 'seblak', 'ini', 'ini', 'pas', 'pertama', 'coba', 'enak', 'sekali', 'nyata', 'porsi', 'banyak', 'bumbu', 'ngeresep', 'tidak', 'pelit', 'pokok', 'bikin', 'tagih', 'ini', 'seblaknya', 'tempat', 'lumayan', 'luas', 'parkir', 'oke', 'di', 'samping', 'ada', 'tv', 'buat', 'tonton', 'bareng', 'bola', 'juga', 'kemarin', 'pertama', 'coba', 'kesini', 'pakai', 'pergi', 'food', 'pick', 'atas', 'kemas', 'juga', 'oke', 'kualitas', 'rasa', 'sudah', 'oke', 'mungkin', 'sosis', 'potong', 'kecil', 'kecil', 'kali', 'ya', 'jangan', 'hanya', 'dipotek', 'tengah', 'jadi', 'dua', 'jadi', 'lebih', 'bagus', 'saja', 'kalau', 'lihat', 'tampil', 'apalagi', 'buat', 'di', 'update', 'di', 'sosmed', 'tampil', 'kan', 'jadi', 'bagus', 'kalau', 'potong', 'begitu', 'jadi', 'orang', 'yang', 'tanya', 'atau', 'ingin', 'bisa', 'kasih', 'tahu', 'beli', 'mana']",4,positif,porsi
"['enak', 'sedap', 'tapi', 'terlalu', 'banyak', 'merica']",4,positif,porsi
"['selalu', 'pesan', 'nasi', 'kuning', 'di', 'sini', 'dari', 'masa', 'kuliah', 'selain', 'nasi', 'kuning', 'ada', 'juga', 'yang', 'jadi', 'menu', 'favorit', 'yaitu', 'soto', 'banjar', 'apalagi', 'kalau', 'makan', 'anget', 'habis', 'pergi', 'renang', 'minggu', 'pagi', 'moga', 'bumbu', 'untuk', 'nasi', 'kuning', 'dibanyakin', 'lagi', 'ya']",5,positif,rasa
"['ayam', 'sudah', 'dingin', 'kecil', 'sekali', 'kasihan', 'masih', 'bayi', 'sudah', 'goreng', 'ayam', 'tidak', 'crispy', 'juga', 'sesal', 'sekali']",1,negatif,porsi
"['enak', 'enakkk', 'mantap']",5,positif,rasa
"['parah', 'parah', 'murah', 'enak', 'ayam', 'besar', 'dapat', 'harga', 'promo', 'porsi', 'tambah', 'ongkir', 'hanya', 'bayar', 'ribu', 'yang', 'komen', 'bumbu', 'pecel', 'manis', 'arti', 'main', 'kurang', 'jauh', 'cara', 'bumbu', 'pecel', 'itu', 'ada', 'beberapa', 'jenis', 'rasa', 'gantung', 'asal', 'daerah', 'buat', 'memang', 'sini', 'bumbu', 'pecel', 'manis', 'nasi', 'memang', 'dikit', 'sekali', 'tapi', 'sayur', 'banyak', 'ayam', 'besar', 'jadi', 'hitung', 'tetap', 'kenyang', 'itu', 'akan', 'langgan', 'lah']",5,positif,rasa
"['mantap', 'topppopo']",5,positif,rasa
"['makan', 'semua', 'enak', 'ayam', 'gurih', 'ikan', 'nila', 'masih', 'segar', 'cah', 'kangkung', 'enak', 'sambelnya', 'juga', 'enak', 'tapi', 'sayang', 'sambelnya', 'kurang', 'banyak', 'ayam', 'ikan', 'masih', 'ada', 'tapi', 'sambelnya', 'sudah', 'habis']",5,positif,rasa
"['kok', 'rasa', 'sekarang', 'agak', 'ubah', 'padahal', 'dulu', 'lotek', 'enak', 'sekarang', 'kurang', 'berani', 'kacang', 'dan', 'kurang', 'lembut', 'nguleg', 'nya']",4,positif,porsi
"['enak', 'paling', 'topping', 'dan', 'saus', 'banyak']",5,positif,rasa
"['enak', 'pedesnya', 'matep']",5,positif,rasa
"['machiatonya', 'kok', 'seperti', 'agak', 'basi', 'ya', 'kak']",5,positif,kebersihan
"['dikit', 'sekali', 'porsi', 'rugi', 'deh']",4,positif,porsi
"['kecewa', 'tempe', 'krispinya', 'hitam', 'dan', 'tidak', 'krispi', 'sama', 'sekali', 'aku', 'sedang', 'hamil', 'jadi', 'takut', 'makan', 'jamur', 'krispinya', 'asin']",2,negatif,rasa
"['nasi', 'kurang', 'padahal', 'beli', 'paket', 'nasi', 'lele', 'kremes', 'dan', 'nasi', 'telor', 'kremes']",2,negatif,porsi
"['enak', 'tapi', 'mahal', 'di', 'ongkir']",5,positif,rasa
"['dalem', 'agak', 'kurang', 'mateng', 'mungkin', 'karena', 'terlalu', 'tebal', 'fuyunghainya']",4,positif,porsi
"['porsi', 'pas', 'mantap', 'pokok', 'akan', 'beli', 'lagi', 'nih', 'terimakasih', 'kakak']",5,positif,rasa
"['enak', 'banget']",5,positif,rasa
"['enak', 'tapi', 'aku', 'es', 'teh', 'manis', 'tidak', 'ada', 'lupa', 'mungkin', 'ya', 'tapi', 'enak']",5,positif,rasa
"['nasi', 'goreng', 'enakkkk', 'tapi', 'porsi', 'kurang', 'banyak']",5,positif,porsi
"['bumbu', 'kacang', 'kurang', 'alus', 'hehe']",4,positif,rasa
"['daging', 'rendang', 'kurang', 'empuk']",4,positif,porsi
"['banyak', 'varian', 'rasa', 'dan', 'rasa', 'tidak', 'kecewa', 'enak', 'deh', 'pokok']",5,positif,rasa
"['sayur', 'sedikit', 'sekali']",2,negatif,porsi
"['sedikit', 'terlalu', 'asin', 'ayam', 'hehe']",4,positif,rasa
"['buat', 'kalian', 'yang', 'ragu', 'mau', 'pesan', 'sudah', 'langsung', 'saja', 'pesan', 'soal', 'saya', 'pertama', 'ya', 'ragu', 'tapi', 'pas', 'datang', 'behh', 'porsi', 'banyak', 'sekali', 'dengan', 'harga', 'murah', 'itu', 'nasi', 'banyak', 'dan', 'lauk', 'juga', 'banyak', 'kasih', 'alat', 'makan', 'pula', 'makan', 'porsi', 'sudah', 'kenyang', 'sekali', 'rasa', 'juga', 'enakk', 'sekali']",5,positif,porsi
"['pesan', 'panas', 'special', 'saucenya', 'hanya', 'kasih', 'satu', 'kurang', 'hehe']",4,positif,porsi
"['mantap', 'rapi', 'dan', 'enak']",4,positif,kebersihan
"['enak', 'coy', 'kriuknya', 'juga', 'pas']",5,positif,rasa
"['kobis', 'terlalu', 'banyak']",4,positif,porsi
"['biasa', 'level', 'pedas', 'ckrg', 'pedas', 'nya', 'kurang']",3,negatif,rasa
"['order', 'tidak', 'lengkap', 'nasi', 'kotor', 'keras', 'ering', 'telur', 'dadar', 'gosong', 'hancur', 'rasa', 'makin', 'tidak', 'enak', 'kurang', 'teliti', 'cek', 'order']",2,negatif,rasa
"['aku', 'tidak', 'pesan', 'ini', 'tiba', 'tiba', 'pesan', 'sendiri', 'dan', 'yang', 'ambil', 'makan', 'juga', 'bukan', 'aku', 'saldo', 'gopay', 'aku', 'pun', 'sudah', 'kurang']",1,negatif,porsi
"['enak', 'sekali', 'recomended', 'sekali']",5,positif,rasa
"['sayang', 'hari', 'ini', 'bumbu', 'terlalu', 'asin']",5,positif,rasa
"['terimakasih', 'kamu', 'ya', 'kakak', 'pokok', 'e', 'mantap']",5,positif,rasa
"['enak', 'tapi', 'bumbu', 'kacang', 'sekarang', 'kurang', 'banyak', 'jangan', 'pelit', 'bumbu', 'kacang', 'hehehe']",5,positif,rasa
"['saran', 'saja', 'toppingnya', 'taruh', 'di', 'atas', 'dan', 'paling', 'bawah', 'seperti', 'tempat', 'lain', 'dan', 'turut', 'selai', 'strawberrynya', 'terlalu', 'dikit', 'jadi', 'toppingnya', 'asa', 'hambar', 'untuk', 'lemon', 'sudah', 'pas', 'mantap']",4,positif,rasa
"['tidak', 'pernah', 'tidak', 'enak', 'cuma', 'sayang', 'kemarin', 'dapat', 'kulit', 'agak', 'banyak', 'padahal', 'saya', 'tidak', 'makan', 'kulit', 'hiksz']",5,positif,rasa
"['order', 'goreng', 'rempah', 'datang', 'bumbu', 'hitam']",3,negatif,rasa
"['soto', 'nya', 'manis', 'seperti', 'kasih', 'kecap', 'gula', 'merah', 'maaf', 'ya', 'bapak', 'kurang', 'masuk', 'selera', 'aku', 'yang', 'asli', 'surabaya']",2,negatif,rasa
"['untuk', 'porsi', 'sedang', 'tyt', 'sedikit', 'sekali']",3,negatif,porsi
"['bubur', 'manado', 'nya', 'enakk', 'buangett', 'porsi', 'untuk', 'buka', 'puasa', 'pas', 'deh', 'nasi', 'kuning', 'juga', 'enak']",5,positif,porsi
"['spagetti', 'bau', 'basi', 'ayam', 'bau', 'kulkas', 'cream', 'soup', 'tidak', 'ada', 'mohon', 'untuk', 'lebih', 'perhati', 'kualitas', 'ya']",1,negatif,kebersihan
"['bubur', 'terlalu', 'gempal', 'malah', 'seperti', 'nasi', 'yang', 'di', 'panas', 'terlalu', 'lama', 'kurang', 'cair']",1,negatif,porsi
"['porsi', 'oseng', 'tahu', 'lombok', 'ijo', 'terlalu', 'sedikit']",4,positif,porsi
"['bumbu', 'mie', 'nya', 'enak', 'tapi', 'tekstur', 'mie', 'nya', 'terlalu', 'matang', 'makan', 'datang', 'cepat', 'jadi', 'masih', 'hangat', 'porsi', 'cukup', 'buat', 'kenyang']",5,positif,rasa
"['alhamdulilah', 'enak']",5,positif,rasa
"['kurang', 'kuat', 'rasa', 'redvelvet', 'nya', 'jadi', 'sedikit', 'hambar']",4,positif,rasa
"['enakk', 'porsi', 'mantap', 'lauk', 'banding', 'sama', 'nasi', 'cheese', 'saucenya', 'juga', 'lumayan', 'tidak', 'terlalu', 'bikin', 'bosan']",5,positif,porsi
"['beli', 'sate', 'kasih', 'hanya', 'sate', 'dan', 'kemas', 'ada', 'bau', 'yang', 'tidak', 'sesap', 'rasa', 'hambar', 'maaf', 'aku', 'kecewa']",1,negatif,kebersihan
"['porsi', 'kurang', 'banyak', 'kurang', 'pedas']",4,positif,porsi
"['hanya', 'sayang', 'emas', 'spageti', 'kurang', 'ya', 'karena', 'hanya', 'pakai', 'dos', 'yang', 'hanya', 'di', 'lapis', 'lapis', 'plastik', 'yang', 'tidak', 'berapa', 'harus', 'pakai', 'l', 'plastik', 'mika', 'makan', 'lebih', 'tahan', 'air', 'terima', 'kasih']",5,positif,porsi
"['lele', 'gosong', 'yang', 'bakar', 'jadi', 'asa', 'pahit']",2,negatif,rasa
"['enakkk', 'banget', 'bersih']",5,positif,kebersihan
"['rasa', 'jus', 'kurang', 'pas', 'dan', 'packaging', 'nya']",3,negatif,rasa
"['saya', 'sen', 'tanpa', 'kupat', 'malah', 'kasih', 'kupat', 'saya', 'tidak', 'apa', 'harus', 'bayar', 'tambah', 'untuk', 'kecap', 'manis', 'dan', 'sambal']",4,positif,rasa
"['porsi', 'nasi', 'kurang', 'tapi', 'dengan', 'harga', 'segitu', 'sangat', 'muas']",4,positif,porsi
"['untuk', 'kol', 'terlalu', 'kering', 'bagi', 'aku', 'yang', 'lain', 'enak']",5,positif,rasa
"['enak', 'sekali', 'udang', 'dan', 'cuminya', 'banyak', 'puas']",5,positif,rasa
"['hmmm', 'nasi', 'kok', 'belum', 'terlalu', 'matang', 'ya', 'hari', 'ini', 'air', 'banyak', 'sekali', 'lagi', 'padahal', 'nasi', 'tadi', 'beli', 'double', 'gumus', 'deh', 'kalau', 'ayam', 'mantap']",3,negatif,porsi
"['kenapa', 'ayam', 'kecil', 'sekali', 'harga', 'mahal', 'tapi', 'di', 'kasih', 'ayam', 'kecil', 'seperti', 'bekas', 'di', 'potek', 'geprek', 'tempe', 'banyak', 'hanya', 'aku', 'kecewa', 'sama', 'ayam', 'penyet', 'seperti', 'di', 'potek', 'kicil', 'bqnget']",5,positif,porsi
"['satu', 'pesan', 'tidak', 'sesuai', 'notes', 'aku', 'pesan', 'level', 'kasih', 'pedas', 'sekali', 'padahal', 'aku', 'tidak', 'bisa', 'makan', 'pedas', 'lain', 'kali', 'lebih', 'hati', 'ya', 'terima', 'kasih']",3,negatif,rasa
"['capcay', 'kurang', 'garam', 'kangkung', 'nya', 'asin']",1,negatif,porsi
"['potong', 'ayamny', 'kurang', 'besar']",5,positif,porsi
"['mienya', 'oke', 'banget', 'tpiii', 'enggak', 'tau', 'juga', 'kenapa', 'somad', 'udang', 'keju', 'lumpia', 'udang', 'rasa', 'manis', 'kurang', 'cocok', 'lidah', 'saya', 'terus', 'juga', 'chili', 'oilnya', 'manis', 'juga', 'jadi', 'rada', 'kurang', 'cocok', 'tapiii', 'pangsit', 'wuenak', 'apa', 'mungkin', 'ciri', 'khas', 'memang', 'manis', 'wkwk', 'but', 'itu', 'si', 'oke', 'tetap', 'worth', 'itu']",4,positif,porsi
"['mantaapp', 'rasa', 'sudah', 'pas', 'indak', 'asin', 'lagi', 'terima', 'kasih', 'chef']",5,positif,rasa
"['tempe', 'enak', 'tapi', 'kurang', 'besar']",4,positif,rasa
"['sate', 'dikit', 'rasa', 'hambar', 'porsi', 'dikit', 'agak', 'pahit']",1,negatif,rasa
"['porsi', 'lumayan', 'dikit', 'untuk', 'harga', 'ke', 'ayam', 'aja', 'bukan', 'ayam', 'kampung', 'atau', 'penjatan', 'kan', 'ayam', 'boiler', 'kalau', 'ayam', 'boiler', 'agak', 'mahal', 'buat', 'rasa', 'kuah', 'nya', 'tidak', 'terlalu', 'asa']",3,negatif,rasa
"['enak', 'sekali', 'mumer', 'sekali']",5,positif,rasa
"['sate', 'gosong', 'dan', 'packing', 'atau', 'kemas', 'kurang', 'bagus', 'dengan', 'harga', 'yang', 'tinggi', 'tolong', 'besok', 'lagi', 'jangan', 'gosong']",1,negatif,porsi
"['mantul', 'sekali', 'gerak', 'cepat', 'madam', 'lapar']",5,positif,porsi
"['mantap', 'crispy', 'ayam', 'wajib', 'di', 'coba']",5,positif,rasa
"['kentang', 'nya', 'agak', 'hambar', 'mungkin', 'bumbu', 'kurang', 'rata', 'pada', 'kentang', 'nya', 'terima', 'kasih', 'moga', 'depan', 'lebih', 'oke']",3,negatif,rasa
"['pedesnya', 'kurang', 'sih']",5,positif,porsi
"['enak', 'bangeeeeet']",5,positif,rasa
"['lumayan', 'enak', 'cocok', 'untuk', 'lidah', 'orang', 'semarang']",5,positif,rasa
"['maaf', 'mienya', 'kemarin', 'sama', 'sekali', 'tidak', 'pedas', 'seperti', 'level', 'dan', 'buat', 'styrofoamnya', 'tidak', 'kasih', 'kertas', 'minyak', 'dulu', 'besok', 'besok', 'lebih', 'teliti', 'lagi', 'ya', 'kan', 'kalau', 'langsung', 'di', 'styrofoamnya', 'tidak', 'baik', 'buat', 'sehat', 'juga']",3,negatif,rasa
"['porsi', 'mantap', 'sekali', 'pas']",5,positif,rasa
"['rasa', 'pedas', 'dari', 'mie', 'nyinyir', 'tidak', 'bohong', 'mantap', 'sekali', 'pedas', 'kemas', 'juga', 'rapi']",5,positif,kebersihan
"['acar', 'parah', 'timun', 'pahit', 'dan', 'sudah', 'agak', 'lembek', 'porsi', 'yaaahhh', 'oke', 'lah', 'tapi', 'kurang', 'sesuai', 'sama', 'nama', 'yang', 'spesial', 'b', 'saja']",3,negatif,porsi
"['rasa', 'sih', 'banding', 'ayam', 'goreng', 'yang', 'itu', 'tapi', 'tetap', 'recommend', 'kalau', 'pas', 'diskon', 'dan', 'lagi', 'tidak', 'ingin', 'model', 'fried', 'chicken', 'crispy']",5,positif,rasa
"['kalis', 'donuts', 'buah', 'baik', 'sekali', 'sih', 'donat', 'saya', 'sukaaaaak', 'banget', 'rasa', 'enak', 'sekali', 'tidak', 'manis', 'sekali', 'dan', 'donat', 'itu', 'empuuuk', 'aku', 'likeeee', 'itu']",5,positif,rasa
"['nasi', 'goreng', 'bau', 'gosong', 'minta', 'pedas', 'tapi', 'tidak', 'pedas']",3,negatif,rasa
"['dimsumnya', 'kecil', 'sekarang', 'ya', 'hehe']",4,positif,porsi
"['rasa', 'lumayan', 'porsi', 'cukup', 'banyak']",4,positif,rasa
"['pesan', 'tanpa', 'ketupat', 'dapat', 'nya', 'lotek', 'banyak', 'ketupat', 'sayur', 'nya', 'sedikit', 'sekali', 'bumbu', 'tahu', 'guling', 'nya', 'lebih', 'suka', 'kacang', 'nya', 'yang', 'tumbuk', 'dari', 'percaya', 'diri', 'kasih', 'kacang', 'gr', 'utuh', 'buat', 'bumbu', 'tahu', 'guling', 'jadi', 'selesai', 'kurang', 'mantap']",3,negatif,porsi
"['porsi', 'banyakk', 'selalu', 'enakk']",5,positif,porsi
"['nasi', 'terlalu', 'lembek', 'kerupuk', 'juga', 'tidak', 'ada', 'ada', 'bungkus', 'yang', 'ada', 'bagi', 'seperti', 'gumpal', 'bumbu', 'atau', 'kurang', 'campur', 'cara', 'rata', 'jadi', 'rasa', 'asin', 'sekali', 'dan', 'sisa', 'nasi', 'nya', 'hambar']",1,negatif,rasa
"['ayam', 'kurang', 'empuk', 'terlalu', 'keras']",4,positif,porsi
"['wings', 'dimsumnya', 'enak', 'yang', 'kemarin', 'pas', 'kuah', 'masih', 'merah', 'sekarang', 'warna', 'agak', 'bening', 'dan', 'rasa', 'beda']",5,positif,rasa
